Time	Par	Revoluciones	Potencia	Valve	Throttle	P1 GASOIL	P2 ACEITE	T1 ESCAPE A	T2 ESCAPE B 	T3 AGUA SAL B	T4 AGUA SAL A	Pattern Phase	Pattern Timer	Pass/Fail	Pass/Fail Description	Aux 1	P3 ESCAPE B	P4 ESCAPE A	P5 SAL AGUA	P6 ENT AGUA	P7 ADMIS A	P8 ADMIS B	P9 ATMOSFERICA	T5 ENTRADA AGUA	T6 AIRE ADM B	T7 GASOIL	T8 AIRE ADM A	T9 ASPIRACION A	T10 AMBIENTE	T11 ASPIRACION B	T12 ACEITE	Temp 13	Temp 14	Temp 15	Temp 16	CARRERA	KICK-DOWN1	KICK-DOWN2	KW+	CALC1	CALC2	CALC3	DIF_ESCAPE	CALC5	CALC6	CALC7	DIF. TEMP AGUA	CALC9	Fuelmaster	Fuelslave	CONSUMO_LPH	CONSUM_KGH	TEMP_MKE	P_ACEITE_MKE	P_AIRE_MKE	VENTILADOR1	VENTILADOR2
44134.0189699074	98.4257852077596	1150.39324358974	11.8559805746089	0	32.92	4.18413271577144	2.08057059816047	302.6333357544	334.1777804512	91.4222229536	91.8666674016	Manual	-9999	0		7.12824638467036E-02	18.0386091968023	3.80473629053228	0.967685235087716	0.65740709139535	3.74715070652174E-02	3.57924559289617E-02	13.5527750555539	94.7111118688	95.55555632	29.7000002376	97.3444452232	23.7333335232	26.6777779912	25.5222224264	97.3666674456	-9999	-9999	-9999	-9999	7.16	0	0	12.6167049704261	576.74	633.52	-56.78	-31.5444446968	202.48	195.84	-6.63999999999999	-3.6888889184	25.36	1.53930000000176	1.53465000000176	6.46000000000058	5.49100000000049	93.96	1.99	0	1	0
44134.0189814815	97.3980689093956	1150.75753846154	11.7358190393788	0	32.92	4.12109493474286	2.06437938727984	301.0333357416	332.4777804376	91.9222229576	91.8666674016	Manual	-9999	0		7.13735800153598E-02	19.4534020749829	3.80473629053228	0.959621191461984	0.649389931744187	0.028103630298913	3.57924559289617E-02	13.5527750555539	95.4111118744	95.3555563184	29.6000002368	97.1444452216	23.6333335224	26.6777779912	25.5222224264	97.3666674456	-9999	-9999	-9999	-9999	7.17	0	0	12.4308403861178	573.86	630.46	-56.5999999999999	-31.4444446959999	203.2	197.46	-5.74000000000001	-3.1888889144	26.26	1.54117000000176	1.52924000000176	4.6500000000016	3.95250000000136	94.7	1.99	0	1	0
44134.0189930556	97.8179434753194	1149.34076923077	11.7720141377939	0	32.92	4.20777188365715	2.04818817639922	298.2333357192	329.5777804144	92.6222229632	92.166667404	Manual	-9999	0		7.13735800153598E-02	13.6763311557456	3.80473629053228	0.967685235087716	0.665424251046513	0.043092233125	3.57924559289617E-02	13.3951846479312	95.5111118752	95.3555563184	29.7000002376	97.0444452208	23.6333335224	26.6777779912	25.5222224264	97.3666674456	-9999	-9999	-9999	-9999	7.17	0	0	12.4943845268692	568.82	625.24	-56.4200000000001	-31.3444446952001	203.92	198.72	-5.19999999999999	-2.888888912	26.8	1.53745000000176	1.53103000000176	11.9299999999996	10.1404999999996	95.4	1.99	0	1	0
44134.0190046296	96.2178507613115	1150.15761538462	11.5873101516332	0	32.92	4.22353132891429	2.0319969655186	295.5333356976	328.0777804024	93.6222229712	92.8666674096	Manual	-9999	0		0.071464696184016	12.4973370905951	3.80473629053228	0.975749278713448	0.665424251046513	2.62300549456522E-02	3.57924559289617E-02	13.5527750555539	95.2111118728	95.1555563168	29.7000002376	96.8444452192	23.6333335224	26.6777779912	25.5222224264	97.3666674456	-9999	-9999	-9999	-9999	7.17	0	0	12.3841268627879	563.96	622.54	-58.5799999999999	-32.5444447047999	203.38	200.52	-2.86000000000001	-1.888888904	27.7	1.53745000000176	1.53103000000176	6.42000000000031	5.45700000000027	96.04	2	0	1	0
44134.0190162037	94.4555915776234	1151.95930769231	11.3932353262513	0	32.92	4.08169632160001	2.0319969655186	294.1333356864	325.27778038	94.1222229752	93.166667412	Manual	-9999	0		7.13735800153598E-02	11.4362424319597	3.80473629053228	0.967685235087716	0.665424251046513	2.43564795923913E-02	3.57924559289617E-02	13.5527750555539	94.7111118688	95.1555563168	29.7000002376	96.8444452192	23.6333335224	26.6777779912	25.5222224264	97.3666674456	-9999	-9999	-9999	-9999	7.17	0	0	12.1774499878966	561.44	617.5	-56.0600000000001	-31.1444446936001	202.48	201.42	-1.06	-0.588888893599999	30.94	1.53930000000176	1.53103000000176	8.27000000000133	7.02950000000113	96.61	2	0.001	1	0
44134.0190277778	93.9197669175672	1151.34761538462	11.3224435953479	0	32.92	4.16049354788572	2.02390136007828	292.833335676	323.8777803688	94.8222229808	93.5666674152	Manual	-9999	0		7.11913476780474E-02	23.8156801160397	3.80473629053228	0.967685235087716	0.65740709139535	3.18507810054348E-02	3.57924559289617E-02	13.3951846479312	94.2111118648	95.055556316	29.7000002376	96.7444452184	23.7333335232	26.777777992	25.6222224272	97.4666674464	-9999	-9999	-9999	-9999	7.16	0	0	11.9950810992292	559.1	614.98	-55.88	-31.0444446928	201.58	202.68	1.10000000000002	0.611111116000001	33.1	1.53930000000176	1.53103000000176	8.27000000000133	7.02950000000113	97.04	2	0.001	1	0
44134.0190393519	94.3717067997299	1150.13092307692	11.3650440153289	0	32.92	4.18413271577144	2.00771014919766	290.2333356552	322.4777803576	95.1222229832	94.16666742	Manual	-9999	0		7.12824638467036E-02	20.3965973271033	3.80473629053228	0.98381332233918	0.65740709139535	0.028103630298913	3.57924559289617E-02	13.5527750555539	92.9111118544	94.9555563152	29.7000002376	96.6444452176	23.6333335224	26.6777779912	25.5222224264	97.3666674456	-9999	-9999	-9999	-9999	7.15	0	0	12.0712681201156	554.42	612.46	-58.04	-32.2444447024	199.24	203.22	3.98000000000002	2.2111111288	35.98	1.53930000000176	1.53103000000176	8.27000000000133	7.02950000000113	97.35	2	0.002	1	0
44134.0190509259	93.8349987318655	1151.57361538462	11.3146898695796	0	32.92	4.16049354788572	2.00771014919766	289.0333356456	319.8777803368	95.222222984	94.3666674216	Manual	-9999	0		7.13735800153598E-02	13.0868341231703	3.80473629053228	0.991877365964912	0.681458570348839	3.18507810054348E-02	3.76762693989071E-02	13.5527750555539	92.2111118488	94.9555563152	29.7000002376	96.5444452168	23.6333335224	26.6777779912	25.5222224264	97.2666674448	-9999	-9999	-9999	-9999	7.15	0	0	12.0712681201156	552.26	607.78	-55.52	-30.8444446912	197.98	203.22	5.24000000000001	2.9111111344	37.24	1.53930000000176	1.53103000000176	8.27000000000133	7.02950000000113	97.38	1.98	0.002	1	0
44134.0190625	93.1637330112295	1151.76076923077	11.2354733104984	0	32.92	4.13685438000001	2.01580575463797	286.5333356256	318.5777803264	95.222222984	94.666667424	Manual	-9999	0		7.13735800153598E-02	17.331212757712	3.80473629053228	0.999941409590637	0.673441410697676	3.18507810054348E-02	3.76762693989071E-02	13.5527750555539	91.11111184	94.8555563144	29.7000002376	96.444445216	23.5333335216	26.6777779912	25.5222224264	97.2666674448	-9999	-9999	-9999	-9999	7.15	0	0	11.9217686015566	547.76	605.44	-57.68	-32.0444447008	196	203.4	7.40000000000001	4.111111144	39.4	1.53930000000176	1.53284000000176	6.46000000000058	5.49100000000049	97.34	1.94	0.003	1	0
44134.0190740741	91.4724271112051	1150.21938461538	11.0168992454814	0	32.92	4.22353132891429	2.02390136007828	285.333335616	316.0777803064	95.1222229832	94.7666674248	Manual	-9999	0		7.11913476780474E-02	11.5541418384747	3.80473629053228	0.999941409590637	0.68947573	2.62300549456522E-02	3.76762693989071E-02	13.5527750555539	90.611111836	94.8555563144	29.7000002376	96.444445216	23.5333335216	26.6777779912	25.5222224264	97.2666674448	-9999	-9999	-9999	-9999	7.15	0	0	11.6713851386182	545.6	600.94	-55.3399999999999	-30.7444446903999	195.1	203.22	8.12	4.5111111472	40.12	1.53745000000176	1.53103000000176	6.42000000000031	5.45700000000027	97.34	1.94	0.003	1	0
44134.0190856481	92.5742710048562	1153.62584615385	11.1826138696608	0	32.92	4.23929077417144	2.0319969655186	284.1333356064	314.777780296	94.9222229816	94.666667424	Manual	-9999	0		7.11913476780474E-02	20.8681949531635	3.80473629053228	0.991877365964912	0.681458570348839	0.028103630298913	3.76762693989071E-02	13.5527750555539	90.611111836	94.8555563144	29.7000002376	96.3444452152	23.5333335216	26.6777779912	25.4222224256	97.2666674448	-9999	-9999	-9999	-9999	7.14	0	0	11.6713851386182	543.44	598.6	-55.1600000000001	-30.6444446896001	195.1	203.22	8.12	4.5111111472	40.12	1.53745000000176	1.53103000000176	6.42000000000031	5.45700000000027	97.21	1.94	0.002	1	0
44134.0190972222	92.7005600667898	1152.16530769231	11.1835290760115	0	32.92	4.12109493474286	2.0319969655186	281.833335588	312.4777802776	94.5222229784	94.5666674232	Manual	-9999	0		7.11913476780474E-02	25.3483724007353	3.80473629053228	0.999941409590637	0.68947573	2.62300549456522E-02	3.57924559289617E-02	13.5527750555539	90.9111118384	94.8555563144	29.8000002384	96.3444452152	23.5333335216	26.6777779912	25.4222224256	97.2666674448	-9999	-9999	-9999	-9999	7.15	0	0	11.8469444460787	539.3	594.46	-55.16	-30.6444446896	195.1	202.86	7.75999999999999	4.3111111456	39.76	1.53745000000176	1.53103000000176	6.42000000000031	5.45700000000027	96.92	1.94	0.002	1	0
44134.0191087963	92.1568971232718	1151.59212087912	11.1125621204495	0	32.92	4.20777188365715	2.04009257095891	280.6333355784	311.1777802672	94.222222976	94.3666674216	Manual	-9999	0		7.11913476780474E-02	14.855325220896	3.80473629053228	1.00800545321637	0.697492889651167	2.99772056521739E-02	3.57924559289617E-02	13.5527750555539	91.5111118432	94.7555563136	29.7000002376	96.2444452144	23.5333335216	26.6777779912	25.4222224256	97.2666674448	-9999	-9999	-9999	-9999	7.15	0	0	11.8479140225051	537.14	592.12	-54.98	-30.5444446888	196.72	201.6	4.88	2.7111111328	36.88	1.53745000000176	1.52924000000176	6.42000000000031	5.45700000000027	96.61	1.93	0.002	1	0
44134.0191203704	92.5933449693481	1152.28142857143	11.1717293094519	0	32.92	4.11321521211429	2.04009257095891	278.33333556	308.8777802488	94.1222229752	94.16666742	Manual	-9999	0		7.12824638467036E-02	17.6849109772572	3.80473629053228	0.999941409590637	0.68947573	2.62300549456522E-02	3.76762693989071E-02	13.5527750555539	92.0111118472	94.6555563128	29.7000002376	96.1444452136	23.5333335216	26.777777992	25.4222224256	97.2666674448	-9999	-9999	-9999	-9999	7.16	0	0	11.794767715078	533	587.98	-54.98	-30.5444446888	196.72	201.6	4.88	2.7111111328	36.88	1.53745000000176	1.52745000000176	8.21000000000005	6.97850000000004	96.26	1.93	0.003	1	0
44134.0191319444	93.5092860681011	1153.59485714286	11.2949571835059	0	32.92	4.08169632160001	2.04818817639922	277.333335552	307.77778024	93.9222229736	94.0666674192	Manual	-9999	0		7.11002315093912E-02	11.6720412449897	3.80473629053228	1.00800545321637	0.697492889651167	2.62300549456522E-02	3.76762693989071E-02	13.3951846479312	93.111111856	94.7555563136	29.8000002384	96.1444452136	23.6333335224	26.8777779928	25.5222224264	97.3666674456	-9999	-9999	-9999	-9999	7.16	0	0	11.8864108014668	531.2	586	-54.8000000000001	-30.4444446880001	198.52	201.06	2.54000000000002	1.9111111264	35.44	1.53745000000176	1.52745000000176	9.99999999999979	8.49999999999982	95.98	1.94	0.002	1	0
